episode,return,length,timesteps
5157,0.20631377398967743,214,1084715
5158,-0.04684432968497276,208,1084923
5159,-8.05152702331543,456,1085379
5160,0.020085208117961884,87,1085466
5161,-2.523878574371338,282,1085748
5162,-0.045515015721321106,65,1085813
5163,-0.010483920574188232,71,1085884
5164,-0.1875782608985901,194,1086078
5165,-6.899922847747803,385,1086463
5166,-7.308996200561523,410,1086873
5167,0.06884634494781494,113,1086986
5168,-0.045953258872032166,84,1087070
5169,-0.04609096050262451,115,1087185
5170,0.094246506690979,128,1087313
5171,0.07854121923446655,120,1087433
5172,-0.02058454602956772,59,1087492
5173,-0.035648882389068604,111,1087603
5174,-1.9215481281280518,306,1087909
5175,-0.007425036281347275,104,1088013
5176,0.024749543517827988,129,1088142
5177,-2.709878921508789,276,1088418
5178,0.024994514882564545,96,1088514
5179,-1.4897651672363281,246,1088760
5180,-4.2663164138793945,278,1089038
5181,0.0561102032661438,128,1089166
5182,0.11456489562988281,135,1089301
5183,-0.022813614457845688,98,1089399
5184,-4.816504955291748,364,1089763
5185,-0.045502107590436935,61,1089824
5186,0.13739526271820068,219,1090043
5187,-0.016397753730416298,76,1090119
5188,0.0365549698472023,98,1090217
5189,-0.04633910953998566,119,1090336
5190,-0.047144565731287,134,1090470
5191,0.06988988816738129,352,1090822
5192,0.12861597537994385,192,1091014
5193,-0.04476649686694145,130,1091144
5194,0.014858383685350418,84,1091228
5195,0.11351539194583893,130,1091358
5196,-0.04595894739031792,109,1091467
5197,-7.364429950714111,451,1091918
5198,0.056168846786022186,133,1092051
5199,-0.04607221484184265,111,1092162
5200,-0.045757412910461426,68,1092230
5201,-5.1533966064453125,336,1092566
5202,-4.75966215133667,448,1093014
5203,-2.2429425716400146,458,1093472
5204,-6.258126735687256,500,1093972
5205,-0.046747688204050064,127,1094099
5206,-0.0025880858302116394,86,1094185
5207,0.015097014605998993,122,1094307
5208,-4.404168605804443,338,1094645
5209,-9.668013572692871,492,1095137
5210,-0.010164991021156311,100,1095237
5211,-0.04646899923682213,119,1095356
5212,0.0007657632231712341,110,1095466
5213,0.019060146063566208,154,1095620
5214,-0.01912456937134266,79,1095699
5215,-0.04616698995232582,120,1095819
5216,-0.04610060155391693,115,1095934
5217,0.026290524750947952,111,1096045
5218,-7.634397029876709,562,1096607
5219,-23.38652801513672,1155,1097762
5220,-0.037252720445394516,101,1097863
5221,-6.362760066986084,392,1098255
5222,-0.17549888789653778,254,1098509
5223,-0.04617003723978996,101,1098610
5224,0.023237187415361404,95,1098705
5225,-0.04654805734753609,94,1098799
5226,-0.0071323588490486145,71,1098870
5227,-0.04624204337596893,118,1098988
5228,-3.4800848960876465,356,1099344
5229,-0.013352178037166595,103,1099447
5230,-0.9494461417198181,401,1099848
5231,0.03258931636810303,108,1099956
5232,-0.04710797220468521,140,1100096
5233,-0.04680809751152992,126,1100222
5234,-0.02339550480246544,83,1100305
5235,0.0769709125161171,280,1100585
5236,-8.936702728271484,477,1101062
5237,0.03925171494483948,90,1101152
5238,-9.282866477966309,531,1101683
5239,0.1086263656616211,124,1101807
5240,-0.04603100195527077,77,1101884
5241,0.014294330030679703,109,1101993
5242,-0.0778423473238945,273,1102266
5243,-11.398687362670898,692,1102958
5244,0.011245917528867722,72,1103030
5245,0.06068241596221924,121,1103151
5246,-0.03431566059589386,102,1103253
5247,-20.01128578186035,960,1104213
5248,-5.355515003204346,396,1104609
5249,-0.005106218159198761,67,1104676
5250,0.03699064254760742,180,1104856
5251,-0.04541865736246109,55,1104911
5252,-0.04624131694436073,104,1105015
5253,-6.5094757080078125,365,1105380
5254,0.07469236850738525,118,1105498
5255,-0.04666317254304886,113,1105611
5256,0.08533380925655365,134,1105745
5257,-6.018355846405029,426,1106171
5258,-4.038597583770752,347,1106518
5259,-8.922073364257812,473,1106991
5260,-2.657238721847534,301,1107292
5261,-0.029638314619660378,78,1107370
5262,-4.517848014831543,362,1107732
5263,-0.045795220881700516,67,1107799
5264,-23.882007598876953,1170,1108969
5265,-0.008199106901884079,64,1109033
5266,-0.045966606587171555,101,1109134
5267,-14.378374099731445,718,1109852
5268,-0.04605478793382645,107,1109959
5269,-0.046363502740859985,101,1110060
5270,0.005867470055818558,83,1110143
5271,-4.430893421173096,433,1110576
5272,-3.076019287109375,323,1110899
5273,-6.183981895446777e-06,100,1110999
5274,0.12042663991451263,206,1111205
5275,-0.046847403049468994,104,1111309
5276,-1.7194573879241943,425,1111734
5277,-0.04634607955813408,94,1111828
5278,0.0763443186879158,126,1111954
5279,-5.96297025680542,439,1112393
5280,-7.343474388122559,407,1112800
5281,0.057144876569509506,125,1112925
5282,-0.045823920518159866,108,1113033
5283,0.030871190130710602,87,1113120
5284,0.004821866750717163,75,1113195
5285,-9.276836395263672,499,1113694
5286,0.08679303526878357,237,1113931
5287,-5.050310134887695,346,1114277
5288,0.026194721460342407,86,1114363
5289,-16.86688232421875,918,1115281
5290,0.09568710625171661,116,1115397
5291,-0.04597058147192001,124,1115521
5292,-0.02790004014968872,71,1115592
5293,-6.500003814697266,386,1115978
5294,0.03010912984609604,350,1116328
5295,0.009269587695598602,88,1116416
5296,0.02160278707742691,92,1116508
5297,-12.060646057128906,845,1117353
5298,0.0757630467414856,130,1117483
5299,0.1569366157054901,240,1117723
5300,-0.041784439235925674,79,1117802
5301,0.002117834985256195,263,1118065
5302,-6.527792453765869,390,1118455
5303,-13.558645248413086,737,1119192
5304,-27.413780212402344,1470,1120662
5305,-0.04830845817923546,326,1120988
5306,-13.962418556213379,696,1121684
5307,-9.264738082885742,599,1122283
5308,-0.04584889113903046,122,1122405
5309,-3.987976551055908,419,1122824
5310,0.010614976286888123,82,1122906
5311,0.03986876457929611,112,1123018
5312,0.04839829355478287,91,1123109
5313,-0.046167220920324326,134,1123243
5314,-0.04712311550974846,173,1123416
5315,-0.0008069612085819244,67,1123483
5316,-13.886112213134766,728,1124211
5317,0.001534298062324524,75,1124286
5318,-0.04534046724438667,117,1124403
5319,-0.04581483453512192,137,1124540
5320,0.04922332242131233,109,1124649
5321,0.20147079229354858,534,1125183
5322,-0.01480371505022049,65,1125248
5323,0.054457105696201324,220,1125468
5324,-6.7194294929504395,436,1125904
5325,-0.04695965349674225,114,1126018
5326,-4.495601654052734,364,1126382
5327,0.06705553084611893,114,1126496
5328,-0.0461839884519577,146,1126642
5329,-1.3698686361312866,245,1126887
5330,0.011053934693336487,76,1126963
5331,-0.009021062403917313,75,1127038
5332,-4.978720188140869,398,1127436
5333,-0.045956119894981384,76,1127512
5334,0.05247620865702629,108,1127620
5335,-0.046103306114673615,91,1127711
5336,-0.006473358720541,188,1127899
5337,-0.04651442542672157,237,1128136
5338,-0.009496692568063736,73,1128209
5339,-0.044190697371959686,106,1128315
5340,-0.047519855201244354,218,1128533
5341,-0.045951228588819504,127,1128660
5342,-0.47442522644996643,237,1128897
5343,-0.04590744897723198,75,1128972
5344,-0.02707027457654476,93,1129065
5345,0.11027529835700989,129,1129194
5346,0.0374520942568779,111,1129305
5347,-0.046197474002838135,132,1129437
5348,-13.216065406799316,691,1130128
5349,0.05568361282348633,116,1130244
5350,-3.1819450855255127,301,1130545
5351,-0.021974632516503334,64,1130609
5352,-0.046153075993061066,95,1130704
5353,-0.045954979956150055,68,1130772
5354,-2.129279375076294,271,1131043
5355,-6.552059650421143,525,1131568
5356,-2.4031832218170166,255,1131823
5357,0.02156003937125206,122,1131945
5358,-0.014206154271960258,99,1132044
5359,0.021910227835178375,122,1132166
5360,-0.04648192971944809,171,1132337
5361,-0.04483962804079056,124,1132461
5362,0.03638826310634613,139,1132600
5363,-0.045791976153850555,92,1132692
5364,-8.177108764648438,769,1133461
5365,-0.03944553807377815,304,1133765
5366,0.026785138994455338,84,1133849
5367,0.00945558026432991,78,1133927
5368,-0.004550449550151825,64,1133991
5369,-0.5926376581192017,205,1134196
5370,-26.492149353027344,1305,1135501
5371,-0.04561973363161087,101,1135602
5372,-0.0009219050407409668,123,1135725
5373,-0.046318281441926956,105,1135830
5374,-0.0465645007789135,158,1135988
5375,-23.43092155456543,1142,1137130
5376,0.05208296328783035,111,1137241
5377,-0.02014557272195816,87,1137328
5378,-0.009489297866821289,87,1137415
5379,0.06670147180557251,118,1137533
5380,-3.703282594680786,349,1137882
5381,0.10185351967811584,132,1138014
5382,-5.3248209953308105,418,1138432
5383,-3.0225296020507812,292,1138724
5384,-1.6879963874816895,225,1138949
5385,0.2742372453212738,291,1139240
5386,-4.583791255950928,298,1139538
5387,-18.006488800048828,905,1140443
5388,0.024338040500879288,114,1140557
5389,-0.017996126785874367,62,1140619
5390,-0.04599757865071297,120,1140739
5391,0.0005363374948501587,106,1140845
5392,-0.04605274647474289,125,1140970
5393,-6.153841495513916,351,1141321
5394,-11.234518051147461,726,1142047
5395,-0.002857014536857605,89,1142136
5396,-0.04854773357510567,245,1142381
5397,-5.078516006469727,316,1142697
5398,-7.86496639251709,464,1143161
5399,0.03262396156787872,111,1143272
5400,-0.04570787027478218,66,1143338
5401,-13.077509880065918,709,1144047
5402,-0.011990141123533249,96,1144143
5403,-7.8755316734313965,446,1144589
5404,-6.412156105041504,433,1145022
5405,0.1397838592529297,179,1145201
5406,-0.012447919696569443,290,1145491
5407,-19.03052520751953,1048,1146539
5408,0.019642364233732224,137,1146676
5409,-28.159000396728516,1394,1148070
5410,0.11071152985095978,168,1148238
5411,-0.046472322195768356,176,1148414
5412,-0.022477447986602783,126,1148540
5413,-15.148063659667969,813,1149353
5414,-0.04666988179087639,157,1149510
5415,-1.235819697380066,259,1149769
5416,-4.374213218688965,409,1150178
5417,0.012620542198419571,89,1150267
5418,-8.860868453979492,526,1150793
5419,0.18339784443378448,310,1151103
5420,-8.21184253692627,434,1151537
5421,-0.031877949833869934,101,1151638
5422,-0.0468612015247345,250,1151888
5423,-0.046356383711099625,108,1151996
5424,0.018382206559181213,77,1152073
5425,0.020103998482227325,116,1152189
5426,-0.04678669199347496,136,1152325
5427,0.01714096963405609,112,1152437
5428,-0.013469170778989792,111,1152548
5429,-11.792559623718262,659,1153207
5430,0.03947509825229645,112,1153319
5431,-0.046423256397247314,82,1153401
5432,-9.17563533782959,480,1153881
5433,-1.4168049097061157,248,1154129
5434,-0.04590671882033348,131,1154260
5435,0.07146190106868744,117,1154377
5436,-2.762519598007202,360,1154737
5437,0.006451297551393509,108,1154845
5438,-0.007784634828567505,122,1154967
5439,-2.2476513385772705,252,1155219
5440,-0.04478432238101959,117,1155336
5441,0.003106769174337387,80,1155416
5442,-0.4890247881412506,219,1155635
5443,-0.04651655629277229,147,1155782
5444,-0.048034440726041794,203,1155985
5445,0.05216873809695244,122,1156107
5446,-6.324490547180176,389,1156496
5447,-6.42709493637085,426,1156922
5448,0.09725364297628403,351,1157273
5449,-0.018232954666018486,93,1157366
5450,-0.04551541060209274,49,1157415
5451,0.05681690201163292,115,1157530
5452,-36.25555419921875,1733,1159263
5453,-0.04557418450713158,57,1159320
5454,-0.04636303335428238,137,1159457
5455,-0.0003847740590572357,71,1159528
5456,-0.04607926309108734,78,1159606
5457,0.005780290812253952,135,1159741
5458,-0.43743234872817993,211,1159952
5459,0.02352472022175789,107,1160059
5460,0.06124081835150719,127,1160186
5461,-0.046397026628255844,120,1160306
5462,-4.8201117515563965,399,1160705
5463,-0.046134404838085175,115,1160820
5464,0.13054172694683075,157,1160977
5465,0.019743047654628754,110,1161087
5466,-0.758810818195343,337,1161424
5467,-0.046582695096731186,154,1161578
5468,0.008873756974935532,66,1161644
5469,-0.05116172134876251,428,1162072
5470,0.02425398677587509,118,1162190
5471,-0.0402183011174202,82,1162272
5472,-0.04768094792962074,145,1162417
5473,-0.04601167514920235,123,1162540
5474,0.13305439054965973,135,1162675
5475,-14.016124725341797,921,1163596
5476,-0.008490577340126038,58,1163654
5477,-0.045568447560071945,105,1163759
5478,-0.022853756323456764,61,1163820
5479,-2.995253562927246,420,1164240
5480,0.02950708568096161,100,1164340
5481,-0.03858000785112381,89,1164429
5482,0.02996019273996353,119,1164548
5483,-6.567461967468262,437,1164985
5484,-0.04573098197579384,56,1165041
5485,0.07633422315120697,158,1165199
5486,-0.046348799020051956,93,1165292
5487,0.06384420394897461,127,1165419
5488,0.015557665377855301,175,1165594
5489,0.0853571966290474,134,1165728
5490,0.0602671280503273,128,1165856
5491,-0.04602166637778282,71,1165927
5492,-13.46249771118164,688,1166615
5493,0.03426937758922577,99,1166714
5494,-14.40589714050293,877,1167591
5495,-0.045968931168317795,115,1167706
5496,-0.04714735969901085,192,1167898
5497,-0.046105992048978806,105,1168003
5498,0.08465036749839783,130,1168133
5499,-0.045995090156793594,141,1168274
5500,-5.527165412902832,395,1168669
5501,-22.62959098815918,1037,1169706
5502,-0.04650766775012016,125,1169831
5503,0.07682006806135178,311,1170142
5504,-0.04673486202955246,141,1170283
5505,-12.200193405151367,787,1171070
5506,-0.0454133041203022,52,1171122
5507,0.02365592122077942,76,1171198
5508,-0.04648900032043457,169,1171367
5509,0.06479090452194214,102,1171469
5510,0.08217987418174744,113,1171582
5511,0.05190916731953621,131,1171713
5512,-17.855920791625977,919,1172632
5513,-0.040586866438388824,70,1172702
5514,-0.046303268522024155,169,1172871
5515,0.11024974286556244,308,1173179
5516,0.030096381902694702,129,1173308
5517,-5.959197521209717,414,1173722
5518,-4.883518218994141,388,1174110
5519,0.011513657867908478,220,1174330
5520,-0.016742734238505363,78,1174408
5521,-20.180749893188477,967,1175375
5522,-0.045936089009046555,97,1175472
5523,-0.046330053359270096,138,1175610
5524,0.10767301917076111,116,1175726
5525,-0.030053455382585526,62,1175788
5526,-0.046354349702596664,111,1175899
5527,-0.04612709581851959,77,1175976
5528,0.0562233105301857,113,1176089
5529,-0.04566457122564316,63,1176152
5530,0.11485537886619568,120,1176272
5531,-0.0342412032186985,75,1176347
5532,-0.04590611159801483,116,1176463
5533,-16.599191665649414,870,1177333
5534,-0.024836959317326546,196,1177529
5535,0.10311944037675858,119,1177648
5536,-0.045626163482666016,60,1177708
5537,-0.0033548399806022644,65,1177773
5538,-0.0456380695104599,61,1177834
5539,0.050476666539907455,126,1177960
5540,-0.014540234580636024,64,1178024
5541,-0.0063193179666996,106,1178130
5542,-0.0016284361481666565,70,1178200
5543,-0.043312568217515945,84,1178284
5544,-0.03836144879460335,116,1178400
5545,-0.04624469578266144,113,1178513
5546,-0.047850772738456726,216,1178729
5547,0.0269131101667881,85,1178814
5548,0.04104704037308693,118,1178932
5549,-4.669574737548828,422,1179354
5550,-0.046073637902736664,141,1179495
5551,0.028038956224918365,126,1179621
5552,-0.022961527109146118,59,1179680
5553,0.03573949635028839,87,1179767
5554,-0.006088592112064362,67,1179834
5555,-0.03405190259218216,110,1179944
5556,-0.006368979811668396,119,1180063
5557,0.07401041686534882,124,1180187
5558,-0.049443431198596954,341,1180528
5559,0.05572792515158653,134,1180662
5560,0.07976150512695312,123,1180785
5561,-2.360318899154663,275,1181060
5562,-0.028113506734371185,145,1181205
5563,-0.3350779116153717,232,1181437
5564,-0.04408605769276619,152,1181589
5565,-0.006264440715312958,70,1181659
5566,-0.046506889164447784,87,1181746
5567,-0.0069936104118824005,141,1181887
5568,0.01566435769200325,213,1182100
5569,-0.04457167536020279,81,1182181
5570,-0.010399293154478073,90,1182271
5571,0.0880386233329773,302,1182573
5572,-8.53280258178711,568,1183141
5573,0.10591921210289001,123,1183264
5574,-0.0054807402193546295,69,1183333
5575,-20.191692352294922,949,1184282
5576,-0.0459928996860981,80,1184362
5577,0.02620333805680275,103,1184465
5578,0.02171943336725235,130,1184595
5579,-0.01788599230349064,81,1184676
5580,-0.5804290771484375,258,1184934
5581,-0.0462370440363884,87,1185021
5582,0.0035153068602085114,121,1185142
5583,-1.887958288192749,263,1185405
5584,-7.103904724121094,509,1185914
5585,-0.045476771891117096,82,1185996
5586,-0.04590753838419914,75,1186071
5587,0.11192217469215393,133,1186204
5588,-0.018599648028612137,68,1186272
5589,-0.07130573689937592,210,1186482
5590,-0.005988176912069321,135,1186617
5591,-0.04546184092760086,47,1186664
5592,0.033143702894449234,83,1186747
5593,-0.026053747162222862,309,1187056
5594,0.08931092917919159,135,1187191
5595,-0.050249017775058746,307,1187498
5596,-0.007006984204053879,55,1187553
5597,-0.04685172811150551,178,1187731
5598,-0.039118651300668716,100,1187831
5599,-0.0392257496714592,59,1187890
5600,0.06985580921173096,111,1188001
5601,-0.026983875781297684,192,1188193
5602,0.07700031250715256,121,1188314
5603,-17.88888931274414,925,1189239
5604,0.012076999992132187,71,1189310
5605,-0.04671897739171982,153,1189463
5606,0.014583930373191833,97,1189560
5607,0.04937571659684181,133,1189693
5608,-0.046326082199811935,83,1189776
5609,0.039705462753772736,108,1189884
5610,0.058416854590177536,103,1189987
5611,-0.047080717980861664,132,1190119
5612,-0.035569436848163605,107,1190226
5613,-5.4597015380859375,547,1190773
5614,-0.016332285478711128,61,1190834
5615,-4.305310249328613,336,1191170
5616,-0.020571919158101082,67,1191237
5617,0.02557966113090515,81,1191318
5618,-0.04563517868518829,59,1191377
5619,-0.04579312726855278,148,1191525
5620,-0.043319541960954666,111,1191636
5621,0.09421287477016449,119,1191755
5622,0.08658069372177124,115,1191870
5623,0.036781616508960724,113,1191983
5624,0.0015023797750473022,127,1192110
5625,-7.782745361328125,531,1192641
5626,0.012255966663360596,148,1192789
5627,0.05970092490315437,174,1192963
5628,-0.03454916179180145,90,1193053
5629,-0.04574684426188469,92,1193145
5630,0.02180342748761177,399,1193544
5631,-0.040736664086580276,110,1193654
5632,0.05103335902094841,124,1193778
5633,0.017676323652267456,127,1193905
5634,-0.007399696856737137,80,1193985
5635,-0.023030905053019524,67,1194052
5636,-1.1980063915252686,366,1194418
5637,-0.004481639713048935,111,1194529
5638,0.009740788489580154,74,1194603
5639,-0.04588660970330238,138,1194741
5640,-0.0023035742342472076,75,1194816
5641,0.09763967990875244,165,1194981
5642,-0.03392946347594261,131,1195112
5643,-0.040290478616952896,82,1195194
5644,0.02011202648282051,83,1195277
5645,0.07368168234825134,173,1195450
5646,-0.046709947288036346,103,1195553
5647,-0.04017409309744835,59,1195612
5648,-6.681563854217529,438,1196050
5649,-0.04755787551403046,138,1196188
5650,-0.0463901087641716,68,1196256
5651,-1.3256345987319946,271,1196527
5652,0.010751202702522278,171,1196698
5653,-0.010715033859014511,124,1196822
5654,0.10155799984931946,141,1196963
5655,-0.019388608634471893,57,1197020
5656,0.014258455485105515,92,1197112
5657,-0.04593401774764061,91,1197203
5658,-0.04708313196897507,127,1197330
5659,-6.940149307250977,440,1197770
5660,-0.04652166739106178,104,1197874
5661,-4.584996223449707,368,1198242
5662,-0.0461873896420002,143,1198385
5663,-0.046106308698654175,76,1198461
5664,-0.004988696426153183,98,1198559
5665,-0.028710080310702324,75,1198634
5666,0.053321473300457,118,1198752
5667,-0.034658052027225494,123,1198875
5668,0.016946788877248764,83,1198958
5669,-0.04602913558483124,68,1199026
5670,0.032768215984106064,93,1199119
5671,-0.04594286158680916,75,1199194
5672,-0.034403350204229355,161,1199355
5673,0.05986466258764267,117,1199472
5674,-0.04583928361535072,99,1199571
5675,-0.04690022021532059,109,1199680
5676,-0.036696162074804306,100,1199780
5677,0.024775303900241852,108,1199888
5678,-0.04211272671818733,90,1199978
5679,0.003474406898021698,68,1200046
5680,-0.04610345512628555,100,1200146
5681,-0.04871701821684837,174,1200320
5682,0.2903895974159241,380,1200700
5683,0.0154590904712677,98,1200798
5684,-0.04641328006982803,99,1200897
5685,-0.029844006523489952,65,1200962
5686,0.07359279692173004,122,1201084
5687,0.013796146959066391,113,1201197
5688,0.059424933046102524,101,1201298
5689,-0.0037689507007598877,69,1201367
5690,0.11047108471393585,115,1201482
5691,-0.0462377555668354,107,1201589
5692,-0.011429008096456528,101,1201690
5693,0.01644851267337799,86,1201776
5694,-1.7680771350860596,433,1202209
5695,0.11121942847967148,289,1202498
5696,-4.331068515777588,361,1202859
5697,-0.003930237144231796,130,1202989
5698,-0.04787851870059967,242,1203231
5699,-0.04671911150217056,118,1203349
5700,0.05590089410543442,98,1203447
5701,-4.9104485511779785,502,1203949
5702,-3.056473731994629,307,1204256
5703,-0.010237161070108414,62,1204318
5704,-19.186431884765625,1027,1205345
5705,0.04679454118013382,124,1205469
5706,-5.759371280670166,458,1205927
5707,0.012301728129386902,82,1206009
5708,-0.04561994597315788,101,1206110
5709,-0.0701977089047432,327,1206437
5710,-6.283906936645508,531,1206968
5711,-7.692068576812744,557,1207525
5712,-0.008174333721399307,72,1207597
5713,0.0373959019780159,100,1207697
5714,0.007755793631076813,113,1207810
5715,-0.046969007700681686,198,1208008
5716,-3.6054306030273438,344,1208352
5717,0.03671557828783989,91,1208443
5718,-1.1576710939407349,302,1208745
5719,-0.05070943012833595,371,1209116
5720,0.021310754120349884,83,1209199
5721,-0.013109691441059113,220,1209419
5722,0.09968049824237823,141,1209560
5723,0.011762455105781555,78,1209638
5724,0.11322666704654694,127,1209765
5725,-3.4518401622772217,493,1210258
5726,-0.013300135731697083,359,1210617
5727,-24.336111068725586,1196,1211813
5728,-0.008360780775547028,91,1211904
5729,0.055684853345155716,123,1212027
5730,-0.04611479490995407,109,1212136
5731,-0.01749359630048275,84,1212220
5732,-0.046571411192417145,86,1212306
5733,0.027627356350421906,86,1212392
5734,-5.977939605712891,442,1212834
5735,-6.044837951660156,543,1213377
5736,-0.0346299447119236,305,1213682
5737,-0.045955196022987366,101,1213783
5738,-0.04556546360254288,91,1213874
5739,-0.019630668684840202,304,1214178
5740,-0.023875603452324867,132,1214310
5741,-0.03904716297984123,95,1214405
5742,-0.042076002806425095,68,1214473
5743,0.018266286700963974,86,1214559
5744,0.11905664205551147,235,1214794
5745,0.034771211445331573,121,1214915
5746,0.0183926559984684,161,1215076
5747,0.17750009894371033,203,1215279
5748,0.08171652257442474,133,1215412
5749,-0.04699929803609848,134,1215546
5750,0.07881216704845428,118,1215664
5751,-16.164899826049805,809,1216473
5752,0.056653063744306564,109,1216582
5753,0.014074631035327911,98,1216680
5754,-0.04631858319044113,102,1216782
5755,-8.55587100982666,520,1217302
5756,-0.01719306781888008,66,1217368
5757,0.10160613805055618,154,1217522
5758,0.05567803233861923,124,1217646
5759,0.05147610977292061,96,1217742
5760,0.01170802116394043,105,1217847
5761,0.10097640752792358,130,1217977
5762,-0.04546824470162392,88,1218065
5763,0.07263579219579697,108,1218173
5764,-16.280548095703125,987,1219160
5765,-0.04618249833583832,128,1219288
5766,0.03247060626745224,122,1219410
5767,-0.04670605808496475,100,1219510
5768,0.03582131862640381,104,1219614
5769,0.004247896373271942,76,1219690
5770,-0.006154187023639679,100,1219790
5771,0.07625934481620789,136,1219926
5772,-5.422362327575684,389,1220315
5773,-0.9389365315437317,280,1220595
5774,0.08068227767944336,121,1220716
5775,0.060629162937402725,119,1220835
5776,-0.004609234631061554,73,1220908
5777,-0.4945577085018158,344,1221252
5778,-7.617011070251465,493,1221745
5779,0.0710676833987236,142,1221887
5780,0.023356687277555466,117,1222004
5781,-0.03929229825735092,87,1222091
5782,-0.009396582841873169,66,1222157
5783,0.08713284134864807,110,1222267
5784,-0.0460544191300869,131,1222398
5785,0.06098756939172745,118,1222516
5786,-0.009938403964042664,51,1222567
5787,0.02123493328690529,126,1222693
5788,-0.04579325392842293,119,1222812
5789,-0.006268147379159927,143,1222955
5790,-3.3427770137786865,463,1223418
5791,-11.896225929260254,661,1224079
5792,-0.046760234981775284,91,1224170
5793,-0.04671508073806763,171,1224341
5794,-14.091469764709473,769,1225110
5795,-0.046294111758470535,110,1225220
5796,-0.0459129735827446,69,1225289
5797,-0.039269547909498215,101,1225390
5798,-0.04621703550219536,75,1225465
5799,-0.021353501826524734,111,1225576
5800,-0.04650698974728584,157,1225733
5801,-0.04607563093304634,84,1225817
5802,-5.020673751831055,351,1226168
5803,-0.017330555245280266,105,1226273
5804,-0.006985276937484741,96,1226369
5805,-0.023211117833852768,110,1226479
5806,-0.04643171280622482,98,1226577
5807,-2.1427559852600098,332,1226909
5808,-0.04658619686961174,97,1227006
5809,-11.052729606628418,637,1227643
5810,-0.017959389835596085,61,1227704
5811,-0.0464293397963047,99,1227803
5812,-0.04672880843281746,92,1227895
5813,-0.04667366296052933,187,1228082
5814,-12.753427505493164,665,1228747
5815,-6.514613151550293,370,1229117
5816,-0.04576439410448074,51,1229168
5817,0.0243147574365139,246,1229414
5818,-0.016350677236914635,66,1229480
5819,-0.028560150414705276,89,1229569
5820,0.01759602501988411,100,1229669
5821,-4.965315341949463,383,1230052
5822,0.06733417510986328,117,1230169
5823,-4.715403079986572,424,1230593
5824,-0.014323065057396889,72,1230665
5825,-0.04642334207892418,76,1230741
5826,-0.7285207509994507,262,1231003
5827,-0.029428822919726372,111,1231114
5828,-0.04651635140180588,171,1231285
5829,-0.046006299555301666,65,1231350
5830,-1.6050606966018677,328,1231678
5831,-0.04651126265525818,99,1231777
5832,0.07267574965953827,118,1231895
5833,-0.045891012996435165,66,1231961
5834,-0.019521232694387436,110,1232071
5835,-6.920968055725098,446,1232517
5836,-0.04649362340569496,97,1232614
5837,0.00510609894990921,109,1232723
5838,-0.046230677515268326,107,1232830
5839,0.06610321253538132,123,1232953
5840,0.03666267544031143,105,1233058
5841,-0.02012152411043644,48,1233106
5842,0.0164833702147007,100,1233206
5843,-0.04585951194167137,56,1233262
5844,-0.04650071635842323,100,1233362
5845,-0.04579445347189903,55,1233417
5846,-8.131974220275879,503,1233920
5847,0.05465492606163025,110,1234030
5848,-0.045827753841876984,94,1234124
5849,0.030798476189374924,101,1234225
5850,-0.0014049448072910309,67,1234292
5851,0.05947411060333252,120,1234412
5852,0.01933138817548752,79,1234491
5853,-0.04053772613406181,123,1234614
5854,0.08165642619132996,121,1234735
5855,0.037750326097011566,100,1234835
5856,-0.046148572117090225,112,1234947
5857,-0.02715582400560379,57,1235004
5858,-0.04594981670379639,108,1235112
5859,-10.367505073547363,691,1235803
5860,0.09492796659469604,122,1235925
5861,-0.0013270303606987,105,1236030
5862,-0.04711270332336426,194,1236224
5863,-6.145458698272705,476,1236700
5864,0.024961531162261963,87,1236787
5865,0.03343003988265991,104,1236891
5866,-4.050161361694336,379,1237270
5867,-0.0463232584297657,102,1237372
5868,-0.04600510001182556,113,1237485
5869,-0.04668443277478218,114,1237599
5870,0.07630689442157745,117,1237716
5871,-0.04685186967253685,103,1237819
5872,-0.0474824383854866,391,1238210
5873,0.04275279864668846,105,1238315
5874,0.1386604607105255,140,1238455
5875,0.11373533308506012,125,1238580
5876,-0.025669464841485023,87,1238667
5877,0.010440584272146225,106,1238773
5878,0.03608769178390503,95,1238868
5879,-0.046645909547805786,115,1238983
5880,-0.03747926279902458,97,1239080
5881,-0.0009230747818946838,102,1239182
5882,-0.05018541216850281,367,1239549
5883,-0.04665509983897209,95,1239644
5884,0.025848742574453354,101,1239745
5885,-0.04687066376209259,93,1239838
5886,-0.04684586077928543,91,1239929
5887,0.023389369249343872,81,1240010
5888,0.04599080607295036,160,1240170
5889,0.04691450670361519,98,1240268
5890,0.02968982234597206,95,1240363
5891,0.043028052896261215,101,1240464
5892,0.04078324884176254,98,1240562
5893,-0.023192279040813446,67,1240629
5894,-2.0368919372558594,439,1241068
5895,-0.009792231023311615,96,1241164
5896,0.07170470058917999,106,1241270
5897,0.003143586218357086,84,1241354
5898,0.014496464282274246,81,1241435
5899,0.01184229925274849,95,1241530
5900,-4.83168888092041,377,1241907
5901,0.06957338750362396,107,1242014
5902,0.03284384682774544,86,1242100
5903,-0.021397333592176437,97,1242197
5904,0.030258331447839737,95,1242292
5905,-0.04781755432486534,136,1242428
5906,0.059014178812503815,143,1242571
5907,-11.184199333190918,681,1243252
5908,0.020846888422966003,116,1243368
5909,-0.0006140731275081635,112,1243480
5910,0.026465844362974167,98,1243578
